sentence	label
스코 천황 [SEP] 고곤 천황 [SEP] 그 사이 북조 측은 고곤 천황의 차남으로 스코 천황의 동생인 이야히토 친왕을 천황으로 추대하였다.	8
아시아나항공 [SEP] 금호아시아나그룹 [SEP] 2017년 4월 에어버스 A350-900을 도입하였고 같은 해 6월 아시아나항공은 금호아시아나그룹과 외교부가 체결한 해외 대형 재난시 우리 국민 긴급대피 지원을 위한 업무협력 약정을 체결하였다.	15
후지 TV [SEP] 아나운서 [SEP] 10월 5일에는 후지 TV 아나운서인 나가노 쓰바사와의 교제한 사실이 밝혀지면서 이듬해 2010년 3월 24일에 결혼했다.	10
"쇼다 미치코 [SEP] 황태자 [SEP] 1957년 11월 27일 당시 황태자인 아키히토가 평민인 쇼다 미치코와 약혼하자 분개하여 ""일본도 더 이상은 안 된다고 생각했다""라는 기록을 남긴 것으로 유명해졌다."	1
정미수 [SEP] 경혜공주 [SEP] 1473년 충훈부 당상(忠勳府堂上)이 되었으며 경혜공주의 아들 정미수(鄭眉壽)가 분에 넘치는 혜택을 받는다는 이유로 탄핵하였으나 성종이 듣지 않았다.	8
히틀러 [SEP] 독일 [SEP] 소련군이 베를린에 육박하자, 히틀러는 자살하였고, 유언장에서 쇠르너를 원수로 승진시키고 독일 육군 최고사령관으로 임명하였다.	0
도교육청 [SEP] 2019년 [SEP] 도교육청은 2019년 41명의 회복적 생활교육 리더를 양성하여 확산을 꾀하였고, 교원의 전문성 신장을 위한 연수 지원과 지역별 연구회 활성화, 지역사회와 네트워크 강화를 통한 평화공동체 구축에 노력하였다.	0
버락 오바마 [SEP] 조 바이든 [SEP] 2009년 1월에는 그의 아버지였던 조 바이든이 미국의 부통령 자격으로 취임 선서를 하는 버락 오바마 대통령의 취임식에 참석하기 위해 일시 귀국했다.	0
안창호 [SEP] 기독교 [SEP] 선교사들과 더불어 선천에 신성중학교와 보성여학교를 설립하고 황성기독교청년회(YMCA) 집회 강사로 활동하면서 평양의 안창호, 정주의 이승훈과 함께 평안도 지역의 대표적인 기독교 교육 사업가로 꼽히던 중, 1911년 105인 사건에 신민회 인사들과 같이 연루되어 징역 6년형을 선고받고 2년간 복역하였다.	34
이말년 [SEP] 작가 [SEP] 한 네티즌은 짤툰 작가를 이말년 작가, 레바 작가와 함께 '병맛 만화가 3대 기만러'로 꼽았다.	2
윰댕 [SEP] 대도서관 [SEP] 윰댕과 대도서관의 러브 스토리와 인생 역전 성공 스토리는 7일 오후 9시 MBC '휴먼 다큐 사람이 좋다'에서 공개된다.	0
우크라이나 [SEP] 키예프 [SEP] 1988년 6월 5일, 모스크바에서 밀레니엄 공식 축하 행사가 열리면서 우크라이나에서도 우크라이나 문화 클럽의 주최로 키예프 루스의 대공 블라디미르 1세 기념비에서 축하 행사를 가졌다.	20
에디 콜린스 [SEP] 1939년 [SEP] 1937년 보스턴의 스카우터로 활약한 에디 콜린스에 의해 발견되면서 보스턴과의 인연을 시작했고, 1939년 4월 20일 라이벌 팀인 뉴욕 양키스의 투수 루핑으로부터 우익선상을 가르는 2루타를 기록하며 역사를 써 내려가기 시작하였다.	0
홍남기 [SEP] 국민 [SEP] 3억대주주 파문으로 홍남기를 해임하라는 국민청원이 20만을 돌파하였다.	0
맷 매케이 [SEP] 미드필더 [SEP] 17라운드가 지나고 미드필더 맷 매케이가 부상을 당하자 비도시치가 기회를 얻기 시작했고, 센트럴코스트 매리너스 FC와의 경기에서 두 골을 기록했다.	2
찰스 에드워드 스튜어트 [SEP] 제임스 [SEP] 제임스 2세의 아들인 제임스 프랜시스 에드워드 스튜어트(제임스 3세&8세, '늙은 왕위 요구자')와 그의 손자 찰스 에드워드 스튜어트(찰스 3세, '젊은 왕위 요구자', '보니 프린스 찰리')는 자신들의 주장을 뒷받침하는 반란과 침략에 적극적으로 참여했다.	0
LG이노텍 [SEP] 102.0% [SEP] 권성률 DB금융투자 연구원은 “LG이노텍의 지난해 4분기 영업이익은 전년 동기대비 102.0% 늘어난 2093억원으로 추정치 1480억원을 크게 상회하는 양호한 실적을 기록했다”라며 “광학솔루션 매출이 전분기 대비 34%이상 증가하면서 트리플카메라 효과를 여실히 보여줬다”고 설명했다.	0
남양유업 [SEP] 홍원식 [SEP] 남양유업(회장 홍원식)은 11월 1일부터 1달여간 수도권, 충청권, 호남권, 영남권 등 전국 11개 지점 소속 1000여 개 대리점주들의 현장 의견을 수렴해 전국 단위 소외계층 돌봄 활동 등 지역사회를 위한 상생 나눔 봉사활동을 전개한다는 방침이다.	10
중국 [SEP] FTA [SEP] 중국·러시아와의 서비스·투자 협상을 통해 FTA네트워크 확대, 신남방, 신북방 등 유망 시장에서 중점 서비스 분야에 대해 전략적·호혜적 협력 프로젝트를 발굴한다.	0
"정부 [SEP] 김구 [SEP] 이어 8월 14일 대한민국 정부 수립을 하루 앞두고 김구는 ""비분과 실망이 있을 뿐""이라며 ""강력한 통일독립운동을 추진하자""고 하였다."	0
드브로 [SEP] 스콧 [SEP] 스콧과 명령을 수행하던 드브로는 순간적으로 월남에서의 일이 생각나서, 베로니카를 구해 탈출한다.	5
마가렛 [SEP] 한센인 [SEP] ‘마리안느·마가렛 노벨평화상 추천 법국민 추천위’는 세상의 편견과 그늘 속에 있는 한센인들에게 희망과 사랑으로 인류애를 전파하고, 국경과 인종, 종교를 초월한 낮은 섬김의 참봉사 정신을 실천한 점을 들어 마리안느·마가렛 간호사의 노벨 평화상 수상을 추천하고 있다.	0
카를로 2세 디 사보이아 [SEP] 사보이아 공작 [SEP] 카를로 2세 디 사보이아(1489년 6월 23일 - 1496년 4월 16일)는 1490년부터 1496년까지의 사보이아 공작이지만 그의 어머니 비안카 디 몬페라토가 섭정으로서 실질적인 지배를 하였다.	2
이상직 [SEP] 더불어민주당 [SEP] 더불어민주당 이상직 '전주 을' 국회의원 예비후보가 두 번째 총선공약으로 ‘전주 청년창업벤처도시 조성’를 들고 나왔다.	4
광주시교육청 [SEP] 과장 [SEP] 유아교육진흥원 송미숙 과장은 “현재 어려운 상황을 우리 모두 현명하게 이겨낼 수 있다”며 “질병관리본부와 광주시교육청의 코로나19 대응방안을 잘 이행해 주시는 광주 시민들과 유아들에게 유아교육진흥원이 도움이 될 수 있도록 지속적으로 지원하겠다”고 밝혔다.	0
중화인민공화국 [SEP] 홍콩 [SEP] 다른 영어권 출신자(7.6%)는 뉴질랜드(3.5%), 영국 (3.4%)이며, 영어권 이외 (33.9 %)의 국가에서는 중화인민공화국 (8.6%), 중화민국 (7.3%), 홍콩(중화인민공화국 령) (2.3%)이 있었다.	23
아리랑 [SEP] 대한민국 [SEP] 아리랑국제방송(阿里郞國際放送)은 대한민국 서울특별시에 거점을 둔 한국국제방송교류재단이 운영하는 국제 TV 방송국이다.	0
대한항공 [SEP] 한진그룹 [SEP] 한국공항(韓國空港, Korea Airport Service)은 항공기 지상조업서비스, 수하물 탑재 및 하역, 항공화물 조업, 항공기 급유, 항공기 정비 등의 서비스를 제공하기 위하여 설립된 한진그룹 계열사로 최대주주는 대한항공(보유지분 59.54%)이다.	0
켈피 [SEP] 말 [SEP] 말의 형태를 하고 있을 때 켈피는 몸의 길이를 늘려서 여러 명의 사람을 태워 물 속으로 가라앉을 수 있다.	0
통일말레이국민조직 [SEP] 나집 라작 [SEP] 당의 당원들은 주로 당 의장과 나집 라작 총리에 불만을 품고 은퇴 한 통일말레이국민조직 (UMNO) 당의 전 회원들이다.	0
영락제 [SEP] 건문제 [SEP] 영락제와 건문제의 제권 다툼과 영락제가 정화 등을 중용하여 문치와 무역으로 명나라를 번영시키는 것을 보고 마음을 달리 먹게 되었다.	0
UEFA [SEP] 회장 [SEP] 트로피가 독일 대표팀에게 주어진 후, 미셸 플라티니 UEFA 회장은 외질에게 기념품으로 그의 유니폼을 가져가도 되는지 물었고, 외질은 수락했다.	10
대전 시티즌 [SEP] 대전 [SEP] 대전 시티즌소속이었던 2010시즌과 2011시즌에 대전의 플레잉 코치를 맡았다.	20
호암재단 [SEP] 손병두 [SEP] 손병두 호암재단 이사장과 경복고 동기로, 공부에만 열중하던 갸날픈 체구의 고교생 손병두를 불량서클 학생들로부터 고교생 정몽구가 지켜주곤 했다.	10
김제시 [SEP] 꽃양배추 [SEP] 한편, 김제시는 회전교차로 및 화단 등에 봄에는 팬지, 비올라, 여름에는 메리골드, 페츄니아, 가을에 백일홍, 맨드라미, 겨울에는 꽃양배추 등 식재에 나서고 있으며, 2020년도에는 벽골제로 내에 봄맞이 유채 꽃길을 조성한다는 계획이다.	0
지역사회보장협의체 [SEP] 24일 [SEP] 담양 금성면 지역사회보장협의체(공공위원장 김병규, 민간위원장 최랑암)에서는 24일 ‘사랑의 밑반찬 꾸러미 나눔봉사’ 활동을 전개했다.	0
간미연 [SEP] 베이비복스 [SEP] 그룹 베이비복스 출신 가수 겸 배우 간미연(37) 씨가 결혼한다.	4
마이키 웨이 [SEP] 베이시스트 [SEP] 또한 밴드에 동생인 마이키 웨이를 두고 있으며 아내로는 마인드리스 셀프 인덜전스의 베이시스트 린지가 있다.	0
유럽 평의회 [SEP] 유럽 [SEP] 유럽 연합과 유럽 평의회가 유럽 통합으로 단일화되자, 두 기구가 같은 기를 사용하고 있다.	9
하이탐 빈 타리크 알사이드 [SEP] 술탄 카부스 빈 사이드 알사이드 [SEP] 오만 국영 방송은 국방위원회에서 술탄 카부스 빈 사이드 알사이드의 유언장을 공개하고 하이탐 빈 타리크 알사이드가 그의 후계자가 됐다고 밝혔다.	0
에어 인디아 [SEP] 차트라파티 시바지 국제공항 [SEP] 에어인디아 855편 추락 사고는 1978년 1월 1일, 차트라파티 시바지 국제공항에서 이륙한 에어 인디아 855편이 뭄바이 반드라 해안에서 고작 3km 떨어진 아라비아해 연안에 추락하여 탑승객과 승무원 전원 213명이 사망한 비극적인 추락 사고이다.	0
하이트진로 [SEP] 김인규 [SEP] 하이트진로(대표 김인규)는 가수 겸 배우 아이유(IU)를 참이슬 브랜드 모델로 재발탁했다고 4일 밝혔다.	10
진보신당 [SEP] 사회당 [SEP] 2011년 5월에는 진보신당과 민주노동당, 사회당, 민주노총 등이 모인 '진보정치대통합과 새로운 진보정당 건설을 위한 진보진영 대표자 연석회의'가 열렸으나 조선민주주의인민공화국 비판과 분당의 원인이 되었던 패권주의에 관한 의견 차이로 쉽게 합의에 이르지 못했다.	0
흥친왕 [SEP] 이준용 [SEP] 그의 부친 흥친왕 재면은 고종의 친형이었으나 아버지 흥친왕과 형 이준용은 한때 고종의 대안자로 지목되었으므로 고종은 그들을 경계하였으며, 왕족임에도 왕족에게 부여되는 작위를 받지는 못하였다.	25
노무현 [SEP] 대한민국 [SEP] 이후 노무현 의원과 이명박 의원은 각각 제16대, 제17대 대한민국 대통령에 당선된다.	7
시몬 [SEP] 미하일 [SEP] 그 부인과 두 아이들이 가고 나서, 미하일은 시몬에게 다가가 신이 마침내 그를 용서했다며, 작별을 고한다.	0
파리바게뜨 [SEP] 여름 [SEP] 파리바게뜨 관계자는 “본격적인 여름이 시작되면서 시원하고 즐거운 한달의 시작을 응원할 수 있는 파바데이 프로모션을 준비했다”며 “앞으로도 매월 파바데이를 통해 소비자에게 다양하고 새로운 경험을 제공할 것”이라고 말했다.	0
양 [SEP] 후보 [SEP] 양 예비후보는 “내편 네편을 갈라 무조건 반대하고 발목 잡는 정치, 시민의 피해의식을 이용하는 지역주의, 시민의 도움이 되기보다 아쉬울 때만 찾는 정치는 더 이상 있어서는 안 된다”며 “내가 시민을 돕겠다고 나서는 정치인이 필요하다”고 주장했다.	2
농림축산식품부 [SEP] 이개호 [SEP] 9일 함평군에 따르면 이날 나 권한대행은 세종시 농림축산식품부를 방문, 이개호 장관을 만나 지역현안사업에 대한 국비 지원을 건의했다.	10
삼성전자 [SEP] 30일 [SEP] 삼성전자가 한국 기업인 솔브레인이 생산하는 액체 불화수소를 전격 도입한다고 녹색경제가 30일 보도했다. 고순도 불화수소는 반도체 생산 과정에서 꼭 필요한 물질로 일본이 수출 규제에 들어간 품목 중 재고가 가장 적다.	0
맨체스터 시티 [SEP] 호비뉴 [SEP] 2009년 9월 1일, 프리미어리그 여름 이적 시장 말일, 호비뉴는 €41M과 €42M 사이의 이적료 (£32.5M) 에 맨체스터 시티와 4년 계약을 맺었다.	10
경기도청 [SEP] 행정안전부 [SEP] 오는 12월 10일 경기도청에서 행정안전부 장관상을 수상하게 된다.	0
더불어민주당 전북도당 [SEP] 전북 [SEP] 전북대회는 이날 오전 11시30분 전북 전주시 효자동에 있는 더불어민주당 전북도당 앞에서 진행된다.	16
EBS [SEP] SBS [SEP] 표 전문의는 연세대 신촌세브란스병원 정신과 외래교수를 역임하고 대한자연치료의학회 부회장을 맡고 있으며, SBS ‘순간포착 세상에이런일이’, EBS ‘라이브토크 부모’ 등에 출연한 방송인이기도 하다.	0
사신 [SEP] 박사 [SEP] 현장에서 부하에게 상냥하게 얘기하는 등의 응양스러움도 겸비하고 있었지만, 사신 박사와 사이가 나쁘고, 자신의 재임 중에 그가 일본에 방문했을 때는, 협력적인 표정을 보이면서 서로 서로 견제하고 있었다.	0
국회 [SEP] 하준이법 [SEP] 여야간 '필리버스터'(무제한 토론)로 인한 극한 대치정국 속에 표류하던 이른바 '민식이법'과 '하준이법'이 국회 본회의를 10일 통과했다.	17
크로아티아 [SEP] 자그레브 [SEP] 전남을 떠난 김현수는 이후 크로아티아 1.HNL의 NK 디나모 자그레브 입단을 타진하였으나, 불발되어 2006년 대구 FC에 입단하였다.	23
양승조 [SEP] 더불어민주당 [SEP] 양승조 충남지사는 28일 국회 본관에서 열린 ‘제4차 더불어민주당 충청권 당정협의회’에 참석해 충남·대전 혁신도시 지정을 위한 충청권의 역량 결집을 재차 강조했다.	4
YG 엔터테인먼트 [SEP] 양현석 [SEP] 그 때부터 YG 엔터테인먼트가 매니저 및 차량을 제공하는 등 타블로가 활동하는 데 도움을 주었고 또한 타블로의 작업 곡들을 들은 양현석이 음반 발매 제안을 하며 이후 9월 27일, YG 엔터테인먼트와 4년 계약을 맺고 11월 1일, 솔로 음반을 발매한다고 밝혔다.	0
